# 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, 4th underlying asset price, time, price
2.894531250000000000e+01, 1.605468750000000000e+01, 2.027343750000000000e+01, 2.027343750000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.144531250000000000e+01, 8.554687500000000000e+00, 2.777343750000000000e+01, 1.277343750000000000e+01, 3.000000000000000000e+00, 1.445312500000000000e+00
6.445312500000000000e+00, 2.355468750000000000e+01, 1.277343750000000000e+01, 2.777343750000000000e+01, 3.000000000000000000e+00, 3.554687500000000000e+00
4.570312500000000000e+00, 6.679687500000000000e+00, 2.589843750000000000e+01, 2.214843750000000000e+01, 3.000000000000000000e+00, 5.429687500000000000e+00
1.957031250000000000e+01, 2.167968750000000000e+01, 1.089843750000000000e+01, 7.148437500000000000e+00, 3.000000000000000000e+00, 2.851562500000000000e+00
2.707031250000000000e+01, 1.417968750000000000e+01, 3.398437500000000000e+00, 2.964843750000000000e+01, 3.000000000000000000e+00, 6.601562500000000000e+00
1.207031250000000000e+01, 2.917968750000000000e+01, 1.839843750000000000e+01, 1.464843750000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.320312500000000000e+00, 1.042968750000000000e+01, 1.464843750000000000e+01, 1.839843750000000000e+01, 3.000000000000000000e+00, 1.679687500000000000e+00
2.332031250000000000e+01, 2.542968750000000000e+01, 2.964843750000000000e+01, 3.398437500000000000e+00, 3.000000000000000000e+00, 6.601562500000000000e+00
1.582031250000000000e+01, 2.929687500000000000e+00, 2.214843750000000000e+01, 2.589843750000000000e+01, 3.000000000000000000e+00, 7.070312500000000000e+00
8.203125000000000000e-01, 1.792968750000000000e+01, 7.148437500000000000e+00, 1.089843750000000000e+01, 3.000000000000000000e+00, 9.179687500000000000e+00
5.859375000000000000e-01, 5.976562500000000000e+00, 2.191406250000000000e+01, 7.382812500000000000e+00, 3.000000000000000000e+00, 9.414062500000000000e+00
1.558593750000000000e+01, 2.097656250000000000e+01, 6.914062500000000000e+00, 2.238281250000000000e+01, 3.000000000000000000e+00, 3.085937500000000000e+00
2.308593750000000000e+01, 1.347656250000000000e+01, 1.441406250000000000e+01, 1.488281250000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.085937500000000000e+00, 2.847656250000000000e+01, 2.941406250000000000e+01, 2.988281250000000000e+01, 3.000000000000000000e+00, 1.914062500000000000e+00
1.183593750000000000e+01, 9.726562500000000000e+00, 3.164062500000000000e+00, 3.632812500000000000e+00, 3.000000000000000000e+00, 6.835937500000000000e+00
2.683593750000000000e+01, 2.472656250000000000e+01, 1.816406250000000000e+01, 1.863281250000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.933593750000000000e+01, 2.226562500000000000e+00, 2.566406250000000000e+01, 1.113281250000000000e+01, 3.000000000000000000e+00, 7.773437500000000000e+00
4.335937500000000000e+00, 1.722656250000000000e+01, 1.066406250000000000e+01, 2.613281250000000000e+01, 3.000000000000000000e+00, 5.664062500000000000e+00
6.210937500000000000e+00, 1.160156250000000000e+01, 2.753906250000000000e+01, 1.675781250000000000e+01, 3.000000000000000000e+00, 3.789062500000000000e+00
2.121093750000000000e+01, 2.660156250000000000e+01, 1.253906250000000000e+01, 1.757812500000000000e+00, 3.000000000000000000e+00, 8.242187500000000000e+00
2.871093750000000000e+01, 4.101562500000000000e+00, 5.039062500000000000e+00, 2.425781250000000000e+01, 3.000000000000000000e+00, 5.898437500000000000e+00
1.371093750000000000e+01, 1.910156250000000000e+01, 2.003906250000000000e+01, 9.257812500000000000e+00, 3.000000000000000000e+00, 7.421875000000000000e-01
9.960937500000000000e+00, 3.515625000000000000e-01, 8.789062500000000000e+00, 2.050781250000000000e+01, 3.000000000000000000e+00, 9.648437500000000000e+00
2.496093750000000000e+01, 1.535156250000000000e+01, 2.378906250000000000e+01, 5.507812500000000000e+00, 3.000000000000000000e+00, 4.492187500000000000e+00
1.746093750000000000e+01, 7.851562500000000000e+00, 1.628906250000000000e+01, 2.800781250000000000e+01, 3.000000000000000000e+00, 2.148437500000000000e+00
2.460937500000000000e+00, 2.285156250000000000e+01, 1.289062500000000000e+00, 1.300781250000000000e+01, 3.000000000000000000e+00, 8.710937500000000000e+00
3.398437500000000000e+00, 8.789062500000000000e+00, 1.160156250000000000e+01, 1.019531250000000000e+01, 3.000000000000000000e+00, 6.601562500000000000e+00
1.839843750000000000e+01, 2.378906250000000000e+01, 2.660156250000000000e+01, 2.519531250000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.589843750000000000e+01, 1.289062500000000000e+00, 1.910156250000000000e+01, 2.695312500000000000e+00, 3.000000000000000000e+00, 8.710937500000000000e+00
1.089843750000000000e+01, 1.628906250000000000e+01, 4.101562500000000000e+00, 1.769531250000000000e+01, 3.000000000000000000e+00, 5.898437500000000000e+00
1.464843750000000000e+01, 5.039062500000000000e+00, 2.285156250000000000e+01, 1.394531250000000000e+01, 3.000000000000000000e+00, 4.960937500000000000e+00
2.964843750000000000e+01, 2.003906250000000000e+01, 7.851562500000000000e+00, 2.894531250000000000e+01, 3.000000000000000000e+00, 2.148437500000000000e+00
2.214843750000000000e+01, 1.253906250000000000e+01, 3.515625000000000000e-01, 6.445312500000000000e+00, 3.000000000000000000e+00, 9.648437500000000000e+00
7.148437500000000000e+00, 2.753906250000000000e+01, 1.535156250000000000e+01, 2.144531250000000000e+01, 3.000000000000000000e+00, 2.851562500000000000e+00
5.273437500000000000e+00, 3.164062500000000000e+00, 5.976562500000000000e+00, 2.707031250000000000e+01, 3.000000000000000000e+00, 6.835937500000000000e+00
2.027343750000000000e+01, 1.816406250000000000e+01, 2.097656250000000000e+01, 1.207031250000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.777343750000000000e+01, 1.066406250000000000e+01, 2.847656250000000000e+01, 1.957031250000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.277343750000000000e+01, 2.566406250000000000e+01, 1.347656250000000000e+01, 4.570312500000000000e+00, 3.000000000000000000e+00, 5.429687500000000000e+00
9.023437500000000000e+00, 1.441406250000000000e+01, 1.722656250000000000e+01, 2.332031250000000000e+01, 3.000000000000000000e+00, 9.765625000000000000e-01
2.402343750000000000e+01, 2.941406250000000000e+01, 2.226562500000000000e+00, 8.320312500000000000e+00, 3.000000000000000000e+00, 7.773437500000000000e+00
1.652343750000000000e+01, 6.914062500000000000e+00, 9.726562500000000000e+00, 1.582031250000000000e+01, 3.000000000000000000e+00, 3.085937500000000000e+00
1.523437500000000000e+00, 2.191406250000000000e+01, 2.472656250000000000e+01, 8.203125000000000000e-01, 3.000000000000000000e+00, 9.179687500000000000e+00
1.054687500000000000e+00, 1.394531250000000000e+01, 4.570312500000000000e+00, 2.003906250000000000e+01, 3.000000000000000000e+00, 8.945312500000000000e+00
1.605468750000000000e+01, 2.894531250000000000e+01, 1.957031250000000000e+01, 5.039062500000000000e+00, 3.000000000000000000e+00, 4.960937500000000000e+00
2.355468750000000000e+01, 6.445312500000000000e+00, 2.707031250000000000e+01, 2.753906250000000000e+01, 3.000000000000000000e+00, 3.554687500000000000e+00
8.554687500000000000e+00, 2.144531250000000000e+01, 1.207031250000000000e+01, 1.253906250000000000e+01, 3.000000000000000000e+00, 1.445312500000000000e+00
1.230468750000000000e+01, 2.695312500000000000e+00, 1.582031250000000000e+01, 1.628906250000000000e+01, 3.000000000000000000e+00, 7.304687500000000000e+00
2.730468750000000000e+01, 1.769531250000000000e+01, 8.203125000000000000e-01, 1.289062500000000000e+00, 3.000000000000000000e+00, 9.179687500000000000e+00
1.980468750000000000e+01, 1.019531250000000000e+01, 8.320312500000000000e+00, 2.378906250000000000e+01, 3.000000000000000000e+00, 1.679687500000000000e+00
4.804687500000000000e+00, 2.519531250000000000e+01, 2.332031250000000000e+01, 8.789062500000000000e+00, 3.000000000000000000e+00, 5.195312500000000000e+00
6.679687500000000000e+00, 4.570312500000000000e+00, 1.394531250000000000e+01, 3.164062500000000000e+00, 3.000000000000000000e+00, 6.835937500000000000e+00
2.167968750000000000e+01, 1.957031250000000000e+01, 2.894531250000000000e+01, 1.816406250000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.917968750000000000e+01, 1.207031250000000000e+01, 2.144531250000000000e+01, 1.066406250000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.417968750000000000e+01, 2.707031250000000000e+01, 6.445312500000000000e+00, 2.566406250000000000e+01, 3.000000000000000000e+00, 3.554687500000000000e+00
1.042968750000000000e+01, 8.320312500000000000e+00, 2.519531250000000000e+01, 6.914062500000000000e+00, 3.000000000000000000e+00, 3.085937500000000000e+00
2.542968750000000000e+01, 2.332031250000000000e+01, 1.019531250000000000e+01, 2.191406250000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.792968750000000000e+01, 8.203125000000000000e-01, 2.695312500000000000e+00, 1.441406250000000000e+01, 3.000000000000000000e+00, 9.179687500000000000e+00
2.929687500000000000e+00, 1.582031250000000000e+01, 1.769531250000000000e+01, 2.941406250000000000e+01, 3.000000000000000000e+00, 7.070312500000000000e+00
1.992187500000000000e+00, 1.757812500000000000e+00, 2.988281250000000000e+01, 2.285156250000000000e+01, 3.000000000000000000e+00, 8.242187500000000000e+00
1.699218750000000000e+01, 1.675781250000000000e+01, 1.488281250000000000e+01, 7.851562500000000000e+00, 3.000000000000000000e+00, 2.148437500000000000e+00
2.449218750000000000e+01, 9.257812500000000000e+00, 7.382812500000000000e+00, 1.535156250000000000e+01, 3.000000000000000000e+00, 2.617187500000000000e+00
9.492187500000000000e+00, 2.425781250000000000e+01, 2.238281250000000000e+01, 3.515625000000000000e-01, 3.000000000000000000e+00, 9.648437500000000000e+00
1.324218750000000000e+01, 1.300781250000000000e+01, 1.113281250000000000e+01, 2.660156250000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.824218750000000000e+01, 2.800781250000000000e+01, 2.613281250000000000e+01, 1.160156250000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.074218750000000000e+01, 5.507812500000000000e+00, 1.863281250000000000e+01, 1.910156250000000000e+01, 3.000000000000000000e+00, 4.492187500000000000e+00
5.742187500000000000e+00, 2.050781250000000000e+01, 3.632812500000000000e+00, 4.101562500000000000e+00, 3.000000000000000000e+00, 6.367187500000000000e+00
3.867187500000000000e+00, 1.113281250000000000e+01, 2.050781250000000000e+01, 1.347656250000000000e+01, 3.000000000000000000e+00, 6.132812500000000000e+00
1.886718750000000000e+01, 2.613281250000000000e+01, 5.507812500000000000e+00, 2.847656250000000000e+01, 3.000000000000000000e+00, 4.492187500000000000e+00
2.636718750000000000e+01, 3.632812500000000000e+00, 1.300781250000000000e+01, 5.976562500000000000e+00, 3.000000000000000000e+00, 6.367187500000000000e+00
1.136718750000000000e+01, 1.863281250000000000e+01, 2.800781250000000000e+01, 2.097656250000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.617187500000000000e+00, 7.382812500000000000e+00, 1.757812500000000000e+00, 9.726562500000000000e+00, 3.000000000000000000e+00, 8.242187500000000000e+00
2.261718750000000000e+01, 2.238281250000000000e+01, 1.675781250000000000e+01, 2.472656250000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.511718750000000000e+01, 1.488281250000000000e+01, 2.425781250000000000e+01, 2.226562500000000000e+00, 3.000000000000000000e+00, 7.773437500000000000e+00
1.171875000000000000e-01, 2.988281250000000000e+01, 9.257812500000000000e+00, 1.722656250000000000e+01, 3.000000000000000000e+00, 9.882812500000000000e+00
1.757812500000000000e-01, 1.494140625000000000e+01, 1.962890625000000000e+01, 8.496093750000000000e+00, 3.000000000000000000e+00, 9.824218750000000000e+00
1.517578125000000000e+01, 2.994140625000000000e+01, 4.628906250000000000e+00, 2.349609375000000000e+01, 3.000000000000000000e+00, 5.371093750000000000e+00
2.267578125000000000e+01, 7.441406250000000000e+00, 1.212890625000000000e+01, 9.960937500000000000e-01, 3.000000000000000000e+00, 9.003906250000000000e+00
7.675781250000000000e+00, 2.244140625000000000e+01, 2.712890625000000000e+01, 1.599609375000000000e+01, 3.000000000000000000e+00, 2.324218750000000000e+00
1.142578125000000000e+01, 3.691406250000000000e+00, 8.789062500000000000e-01, 1.224609375000000000e+01, 3.000000000000000000e+00, 9.121093750000000000e+00
2.642578125000000000e+01, 1.869140625000000000e+01, 1.587890625000000000e+01, 2.724609375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.892578125000000000e+01, 1.119140625000000000e+01, 2.337890625000000000e+01, 4.746093750000000000e+00, 3.000000000000000000e+00, 5.253906250000000000e+00
3.925781250000000000e+00, 2.619140625000000000e+01, 8.378906250000000000e+00, 1.974609375000000000e+01, 3.000000000000000000e+00, 6.074218750000000000e+00
5.800781250000000000e+00, 5.566406250000000000e+00, 2.900390625000000000e+01, 2.912109375000000000e+01, 3.000000000000000000e+00, 4.433593750000000000e+00
2.080078125000000000e+01, 2.056640625000000000e+01, 1.400390625000000000e+01, 1.412109375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.830078125000000000e+01, 1.306640625000000000e+01, 6.503906250000000000e+00, 2.162109375000000000e+01, 3.000000000000000000e+00, 3.496093750000000000e+00
1.330078125000000000e+01, 2.806640625000000000e+01, 2.150390625000000000e+01, 6.621093750000000000e+00, 3.000000000000000000e+00, 3.378906250000000000e+00
9.550781250000000000e+00, 9.316406250000000000e+00, 1.025390625000000000e+01, 2.537109375000000000e+01, 3.000000000000000000e+00, 6.835937500000000000e-01
2.455078125000000000e+01, 2.431640625000000000e+01, 2.525390625000000000e+01, 1.037109375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.705078125000000000e+01, 1.816406250000000000e+00, 1.775390625000000000e+01, 1.787109375000000000e+01, 3.000000000000000000e+00, 8.183593750000000000e+00
2.050781250000000000e+00, 1.681640625000000000e+01, 2.753906250000000000e+00, 2.871093750000000000e+00, 3.000000000000000000e+00, 7.949218750000000000e+00
2.988281250000000000e+00, 8.789062500000000000e-01, 1.494140625000000000e+01, 3.808593750000000000e+00, 3.000000000000000000e+00, 9.121093750000000000e+00
1.798828125000000000e+01, 1.587890625000000000e+01, 2.994140625000000000e+01, 1.880859375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.548828125000000000e+01, 8.378906250000000000e+00, 2.244140625000000000e+01, 1.130859375000000000e+01, 3.000000000000000000e+00, 1.621093750000000000e+00
1.048828125000000000e+01, 2.337890625000000000e+01, 7.441406250000000000e+00, 2.630859375000000000e+01, 3.000000000000000000e+00, 2.558593750000000000e+00
1.423828125000000000e+01, 1.212890625000000000e+01, 2.619140625000000000e+01, 5.859375000000000000e-02, 3.000000000000000000e+00, 9.941406250000000000e+00
2.923828125000000000e+01, 2.712890625000000000e+01, 1.119140625000000000e+01, 1.505859375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.173828125000000000e+01, 4.628906250000000000e+00, 3.691406250000000000e+00, 7.558593750000000000e+00, 3.000000000000000000e+00, 6.308593750000000000e+00
6.738281250000000000e+00, 1.962890625000000000e+01, 1.869140625000000000e+01, 2.255859375000000000e+01, 3.000000000000000000e+00, 3.261718750000000000e+00
4.863281250000000000e+00, 1.025390625000000000e+01, 5.566406250000000000e+00, 1.693359375000000000e+01, 3.000000000000000000e+00, 5.136718750000000000e+00
1.986328125000000000e+01, 2.525390625000000000e+01, 2.056640625000000000e+01, 1.933593750000000000e+00, 3.000000000000000000e+00, 8.066406250000000000e+00
2.736328125000000000e+01, 2.753906250000000000e+00, 2.806640625000000000e+01, 2.443359375000000000e+01, 3.000000000000000000e+00, 7.246093750000000000e+00
1.236328125000000000e+01, 1.775390625000000000e+01, 1.306640625000000000e+01, 9.433593750000000000e+00, 3.000000000000000000e+00, 5.664062500000000000e-01
8.613281250000000000e+00, 6.503906250000000000e+00, 1.681640625000000000e+01, 2.068359375000000000e+01, 3.000000000000000000e+00, 3.496093750000000000e+00
2.361328125000000000e+01, 2.150390625000000000e+01, 1.816406250000000000e+00, 5.683593750000000000e+00, 3.000000000000000000e+00, 8.183593750000000000e+00
1.611328125000000000e+01, 1.400390625000000000e+01, 9.316406250000000000e+00, 2.818359375000000000e+01, 3.000000000000000000e+00, 6.835937500000000000e-01
1.113281250000000000e+00, 2.900390625000000000e+01, 2.431640625000000000e+01, 1.318359375000000000e+01, 3.000000000000000000e+00, 8.886718750000000000e+00
1.582031250000000000e+00, 6.972656250000000000e+00, 6.972656250000000000e+00, 2.583984375000000000e+01, 3.000000000000000000e+00, 8.417968750000000000e+00
1.658203125000000000e+01, 2.197265625000000000e+01, 2.197265625000000000e+01, 1.083984375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
