# time, 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, 4th underlying asset price, price
3.000000000000000000e+01, 1.605468750000000000e+01, 2.027343750000000000e+01, 2.027343750000000000e+01, 2.753906250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.554687500000000000e+00, 2.777343750000000000e+01, 1.277343750000000000e+01, 2.003906250000000000e+00, 1.346197605133056641e+00
3.000000000000000000e+01, 2.355468750000000000e+01, 1.277343750000000000e+01, 2.777343750000000000e+01, 5.039062500000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 6.679687500000000000e+00, 2.589843750000000000e+01, 2.214843750000000000e+01, 3.164062500000000000e-01, 3.055521965026855469e+00
3.000000000000000000e+01, 2.167968750000000000e+01, 1.089843750000000000e+01, 7.148437500000000000e+00, 1.816406250000000000e+00, 2.733900785446166992e+00
3.000000000000000000e+01, 1.417968750000000000e+01, 3.398437500000000000e+00, 2.964843750000000000e+01, 2.566406250000000000e+00, 6.558297157287597656e+00
3.000000000000000000e+01, 2.917968750000000000e+01, 1.839843750000000000e+01, 1.464843750000000000e+01, 1.066406250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.042968750000000000e+01, 1.464843750000000000e+01, 1.839843750000000000e+01, 2.941406250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.542968750000000000e+01, 2.964843750000000000e+01, 3.398437500000000000e+00, 1.441406250000000000e+00, 6.446911334991455078e+00
3.000000000000000000e+01, 2.929687500000000000e+00, 2.214843750000000000e+01, 2.589843750000000000e+01, 6.914062500000000000e-01, 6.842097759246826172e+00
3.000000000000000000e+01, 1.792968750000000000e+01, 7.148437500000000000e+00, 1.089843750000000000e+01, 2.191406250000000000e+00, 2.771029233932495117e+00
3.000000000000000000e+01, 5.976562500000000000e+00, 2.191406250000000000e+01, 7.382812500000000000e+00, 7.617187500000000000e-01, 3.802095651626586914e+00
3.000000000000000000e+01, 2.097656250000000000e+01, 6.914062500000000000e+00, 2.238281250000000000e+01, 2.261718750000000000e+00, 3.012381315231323242e+00
3.000000000000000000e+01, 1.347656250000000000e+01, 1.441406250000000000e+01, 1.488281250000000000e+01, 1.511718750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.847656250000000000e+01, 2.941406250000000000e+01, 2.988281250000000000e+01, 1.171875000000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 9.726562500000000000e+00, 3.164062500000000000e+00, 3.632812500000000000e+00, 1.886718750000000000e+00, 6.725226879119873047e+00
3.000000000000000000e+01, 2.472656250000000000e+01, 1.816406250000000000e+01, 1.863281250000000000e+01, 3.867187500000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.226562500000000000e+00, 2.566406250000000000e+01, 1.113281250000000000e+01, 1.136718750000000000e+00, 7.588834762573242188e+00
3.000000000000000000e+01, 1.722656250000000000e+01, 1.066406250000000000e+01, 2.613281250000000000e+01, 2.636718750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.160156250000000000e+01, 2.753906250000000000e+01, 1.675781250000000000e+01, 2.449218750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.660156250000000000e+01, 1.253906250000000000e+01, 1.757812500000000000e+00, 9.492187500000000000e-01, 8.039197921752929688e+00
3.000000000000000000e+01, 4.101562500000000000e+00, 5.039062500000000000e+00, 2.425781250000000000e+01, 1.992187500000000000e-01, 5.622245311737060547e+00
3.000000000000000000e+01, 1.910156250000000000e+01, 2.003906250000000000e+01, 9.257812500000000000e+00, 1.699218750000000000e+00, 6.129517555236816406e-01
3.000000000000000000e+01, 3.515625000000000000e-01, 8.789062500000000000e+00, 2.050781250000000000e+01, 5.742187500000000000e-01, 9.408778190612792969e+00
3.000000000000000000e+01, 1.535156250000000000e+01, 2.378906250000000000e+01, 5.507812500000000000e+00, 2.074218750000000000e+00, 4.400036811828613281e+00
3.000000000000000000e+01, 7.851562500000000000e+00, 1.628906250000000000e+01, 2.800781250000000000e+01, 2.824218750000000000e+00, 2.130874872207641602e+00
3.000000000000000000e+01, 2.285156250000000000e+01, 1.289062500000000000e+00, 1.300781250000000000e+01, 1.324218750000000000e+00, 8.544755935668945312e+00
3.000000000000000000e+01, 8.789062500000000000e+00, 1.160156250000000000e+01, 1.019531250000000000e+01, 1.054687500000000000e-01, 9.256334304809570312e-01
3.000000000000000000e+01, 2.378906250000000000e+01, 2.660156250000000000e+01, 2.519531250000000000e+01, 1.605468750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.289062500000000000e+00, 1.910156250000000000e+01, 2.695312500000000000e+00, 2.355468750000000000e+00, 8.646691322326660156e+00
3.000000000000000000e+01, 1.628906250000000000e+01, 4.101562500000000000e+00, 1.769531250000000000e+01, 8.554687500000000000e-01, 5.686267375946044922e+00
3.000000000000000000e+01, 5.039062500000000000e+00, 2.285156250000000000e+01, 1.394531250000000000e+01, 2.730468750000000000e+00, 4.934020519256591797e+00
3.000000000000000000e+01, 2.003906250000000000e+01, 7.851562500000000000e+00, 2.894531250000000000e+01, 1.230468750000000000e+00, 1.973040819168090820e+00
3.000000000000000000e+01, 1.253906250000000000e+01, 3.515625000000000000e-01, 6.445312500000000000e+00, 4.804687500000000000e-01, 9.399631500244140625e+00
3.000000000000000000e+01, 2.753906250000000000e+01, 1.535156250000000000e+01, 2.144531250000000000e+01, 1.980468750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.164062500000000000e+00, 5.976562500000000000e+00, 2.707031250000000000e+01, 1.792968750000000000e+00, 6.715960025787353516e+00
3.000000000000000000e+01, 1.816406250000000000e+01, 2.097656250000000000e+01, 1.207031250000000000e+01, 2.929687500000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.066406250000000000e+01, 2.847656250000000000e+01, 1.957031250000000000e+01, 1.042968750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.566406250000000000e+01, 1.347656250000000000e+01, 4.570312500000000000e+00, 2.542968750000000000e+00, 5.384088516235351562e+00
3.000000000000000000e+01, 1.441406250000000000e+01, 1.722656250000000000e+01, 2.332031250000000000e+01, 1.417968750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.941406250000000000e+01, 2.226562500000000000e+00, 8.320312500000000000e+00, 2.917968750000000000e+00, 7.765237808227539062e+00
3.000000000000000000e+01, 6.914062500000000000e+00, 9.726562500000000000e+00, 1.582031250000000000e+01, 2.167968750000000000e+00, 3.003079652786254883e+00
3.000000000000000000e+01, 2.191406250000000000e+01, 2.472656250000000000e+01, 8.203125000000000000e-01, 6.679687500000000000e-01, 8.949182510375976562e+00
3.000000000000000000e+01, 1.394531250000000000e+01, 4.570312500000000000e+00, 2.003906250000000000e+01, 2.871093750000000000e+00, 5.416805267333984375e+00
3.000000000000000000e+01, 2.894531250000000000e+01, 1.957031250000000000e+01, 5.039062500000000000e+00, 1.371093750000000000e+00, 4.799366474151611328e+00
3.000000000000000000e+01, 6.445312500000000000e+00, 2.707031250000000000e+01, 2.753906250000000000e+01, 6.210937500000000000e-01, 3.319604158401489258e+00
3.000000000000000000e+01, 2.144531250000000000e+01, 1.207031250000000000e+01, 1.253906250000000000e+01, 2.121093750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.695312500000000000e+00, 1.582031250000000000e+01, 1.628906250000000000e+01, 2.460937500000000000e-01, 7.033054351806640625e+00
3.000000000000000000e+01, 1.769531250000000000e+01, 8.203125000000000000e-01, 1.289062500000000000e+00, 1.746093750000000000e+00, 9.055079460144042969e+00
3.000000000000000000e+01, 1.019531250000000000e+01, 8.320312500000000000e+00, 2.378906250000000000e+01, 2.496093750000000000e+00, 1.629423618316650391e+00
3.000000000000000000e+01, 2.519531250000000000e+01, 2.332031250000000000e+01, 8.789062500000000000e+00, 9.960937500000000000e-01, 1.012541294097900391e+00
3.000000000000000000e+01, 4.570312500000000000e+00, 1.394531250000000000e+01, 3.164062500000000000e+00, 1.183593750000000000e+00, 6.655936717987060547e+00
3.000000000000000000e+01, 1.957031250000000000e+01, 2.894531250000000000e+01, 1.816406250000000000e+01, 2.683593750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.207031250000000000e+01, 2.144531250000000000e+01, 1.066406250000000000e+01, 1.933593750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.707031250000000000e+01, 6.445312500000000000e+00, 2.566406250000000000e+01, 4.335937500000000000e-01, 3.301312208175659180e+00
3.000000000000000000e+01, 8.320312500000000000e+00, 2.519531250000000000e+01, 6.914062500000000000e+00, 1.558593750000000000e+00, 2.942830801010131836e+00
3.000000000000000000e+01, 2.332031250000000000e+01, 1.019531250000000000e+01, 2.191406250000000000e+01, 5.859375000000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 8.203125000000000000e-01, 2.695312500000000000e+00, 1.441406250000000000e+01, 8.085937500000000000e-01, 8.962930679321289062e+00
3.000000000000000000e+01, 1.582031250000000000e+01, 1.769531250000000000e+01, 2.941406250000000000e+01, 2.308593750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.757812500000000000e+00, 2.988281250000000000e+01, 2.285156250000000000e+01, 2.214843750000000000e+00, 8.163979530334472656e+00
3.000000000000000000e+01, 1.675781250000000000e+01, 1.488281250000000000e+01, 7.851562500000000000e+00, 7.148437500000000000e-01, 1.922513127326965332e+00
3.000000000000000000e+01, 9.257812500000000000e+00, 7.382812500000000000e+00, 1.535156250000000000e+01, 1.464843750000000000e+00, 2.464844226837158203e+00
3.000000000000000000e+01, 2.425781250000000000e+01, 2.238281250000000000e+01, 3.515625000000000000e-01, 2.964843750000000000e+00, 9.644922256469726562e+00
3.000000000000000000e+01, 1.300781250000000000e+01, 1.113281250000000000e+01, 2.660156250000000000e+01, 1.089843750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.800781250000000000e+01, 2.613281250000000000e+01, 1.160156250000000000e+01, 2.589843750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.507812500000000000e+00, 1.863281250000000000e+01, 1.910156250000000000e+01, 1.839843750000000000e+00, 4.376842498779296875e+00
3.000000000000000000e+01, 2.050781250000000000e+01, 3.632812500000000000e+00, 4.101562500000000000e+00, 3.398437500000000000e-01, 6.104679107666015625e+00
3.000000000000000000e+01, 1.113281250000000000e+01, 2.050781250000000000e+01, 1.347656250000000000e+01, 5.273437500000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.613281250000000000e+01, 5.507812500000000000e+00, 2.847656250000000000e+01, 2.027343750000000000e+00, 4.395393371582031250e+00
3.000000000000000000e+01, 3.632812500000000000e+00, 1.300781250000000000e+01, 5.976562500000000000e+00, 2.777343750000000000e+00, 6.344946861267089844e+00
3.000000000000000000e+01, 1.863281250000000000e+01, 2.800781250000000000e+01, 2.097656250000000000e+01, 1.277343750000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.382812500000000000e+00, 1.757812500000000000e+00, 9.726562500000000000e+00, 2.402343750000000000e+00, 8.182600021362304688e+00
3.000000000000000000e+01, 2.238281250000000000e+01, 1.675781250000000000e+01, 2.472656250000000000e+01, 9.023437500000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.488281250000000000e+01, 2.425781250000000000e+01, 2.226562500000000000e+00, 1.523437500000000000e-01, 7.492688179016113281e+00
3.000000000000000000e+01, 2.988281250000000000e+01, 9.257812500000000000e+00, 1.722656250000000000e+01, 1.652343750000000000e+00, 6.083258986473083496e-01
3.000000000000000000e+01, 1.494140625000000000e+01, 1.962890625000000000e+01, 8.496093750000000000e+00, 2.501953125000000000e+00, 1.454225420951843262e+00
3.000000000000000000e+01, 2.994140625000000000e+01, 4.628906250000000000e+00, 2.349609375000000000e+01, 1.001953125000000000e+00, 5.173272132873535156e+00
3.000000000000000000e+01, 7.441406250000000000e+00, 1.212890625000000000e+01, 9.960937500000000000e-01, 2.519531250000000000e-01, 8.732843399047851562e+00
3.000000000000000000e+01, 2.244140625000000000e+01, 2.712890625000000000e+01, 1.599609375000000000e+01, 1.751953125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.691406250000000000e+00, 8.789062500000000000e-01, 1.224609375000000000e+01, 6.269531250000000000e-01, 8.886582374572753906e+00
3.000000000000000000e+01, 1.869140625000000000e+01, 1.587890625000000000e+01, 2.724609375000000000e+01, 2.126953125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.119140625000000000e+01, 2.337890625000000000e+01, 4.746093750000000000e+00, 2.876953125000000000e+00, 5.241609096527099609e+00
3.000000000000000000e+01, 2.619140625000000000e+01, 8.378906250000000000e+00, 1.974609375000000000e+01, 1.376953125000000000e+00, 1.460099101066589355e+00
3.000000000000000000e+01, 5.566406250000000000e+00, 2.900390625000000000e+01, 2.912109375000000000e+01, 8.144531250000000000e-01, 4.217410087585449219e+00
3.000000000000000000e+01, 2.056640625000000000e+01, 1.400390625000000000e+01, 1.412109375000000000e+01, 2.314453125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.306640625000000000e+01, 6.503906250000000000e+00, 2.162109375000000000e+01, 1.564453125000000000e+00, 3.353564500808715820e+00
3.000000000000000000e+01, 2.806640625000000000e+01, 2.150390625000000000e+01, 6.621093750000000000e+00, 6.445312500000000000e-02, 3.089618444442749023e+00
3.000000000000000000e+01, 9.316406250000000000e+00, 1.025390625000000000e+01, 2.537109375000000000e+01, 1.939453125000000000e+00, 5.780994892120361328e-01
3.000000000000000000e+01, 2.431640625000000000e+01, 2.525390625000000000e+01, 1.037109375000000000e+01, 4.394531250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.816406250000000000e+00, 1.775390625000000000e+01, 1.787109375000000000e+01, 1.189453125000000000e+00, 8.004168510437011719e+00
3.000000000000000000e+01, 1.681640625000000000e+01, 2.753906250000000000e+00, 2.871093750000000000e+00, 2.689453125000000000e+00, 7.215087413787841797e+00
3.000000000000000000e+01, 8.789062500000000000e-01, 1.494140625000000000e+01, 3.808593750000000000e+00, 1.845703125000000000e+00, 9.006327629089355469e+00
3.000000000000000000e+01, 1.587890625000000000e+01, 2.994140625000000000e+01, 1.880859375000000000e+01, 3.457031250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 8.378906250000000000e+00, 2.244140625000000000e+01, 1.130859375000000000e+01, 1.095703125000000000e+00, 1.432465791702270508e+00
3.000000000000000000e+01, 2.337890625000000000e+01, 7.441406250000000000e+00, 2.630859375000000000e+01, 2.595703125000000000e+00, 2.518245697021484375e+00
3.000000000000000000e+01, 1.212890625000000000e+01, 2.619140625000000000e+01, 5.859375000000000000e-02, 1.470703125000000000e+00, 9.789640426635742188e+00
3.000000000000000000e+01, 2.712890625000000000e+01, 1.119140625000000000e+01, 1.505859375000000000e+01, 2.970703125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.628906250000000000e+00, 3.691406250000000000e+00, 7.558593750000000000e+00, 2.220703125000000000e+00, 6.230967044830322266e+00
3.000000000000000000e+01, 1.962890625000000000e+01, 1.869140625000000000e+01, 2.255859375000000000e+01, 7.207031250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.025390625000000000e+01, 5.566406250000000000e+00, 1.693359375000000000e+01, 1.582031250000000000e-01, 4.153413772583007812e+00
3.000000000000000000e+01, 2.525390625000000000e+01, 2.056640625000000000e+01, 1.933593750000000000e+00, 1.658203125000000000e+00, 7.933122634887695312e+00
3.000000000000000000e+01, 2.753906250000000000e+00, 2.806640625000000000e+01, 2.443359375000000000e+01, 2.408203125000000000e+00, 7.187088966369628906e+00
3.000000000000000000e+01, 1.775390625000000000e+01, 1.306640625000000000e+01, 9.433593750000000000e+00, 9.082031250000000000e-01, 3.593991994857788086e-01
3.000000000000000000e+01, 6.503906250000000000e+00, 1.681640625000000000e+01, 2.068359375000000000e+01, 2.783203125000000000e+00, 3.474437475204467773e+00
3.000000000000000000e+01, 2.150390625000000000e+01, 1.816406250000000000e+00, 5.683593750000000000e+00, 1.283203125000000000e+00, 8.013379096984863281e+00
3.000000000000000000e+01, 1.400390625000000000e+01, 9.316406250000000000e+00, 2.818359375000000000e+01, 5.332031250000000000e-01, 4.399317502975463867e-01
3.000000000000000000e+01, 2.900390625000000000e+01, 2.431640625000000000e+01, 1.318359375000000000e+01, 2.033203125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.972656250000000000e+00, 6.972656250000000000e+00, 2.583984375000000000e+01, 1.142578125000000000e+00, 2.843315839767456055e+00
3.000000000000000000e+01, 2.197265625000000000e+01, 2.197265625000000000e+01, 1.083984375000000000e+01, 2.642578125000000000e+00, 0.000000000000000000e+00
